"price"
23.96
21.17
20.16
18.68
19.11
18.67
21.23
26.27
30.19
32.58
33.73
35.93
37.82
38.7
40.96
42.98
42.17
45.0
45.0
38.04
41.16
32.66
26.65
25.56
22.92
20.08
19.21
18.89
20.0
24.29
32.09
37.93
37.86
41.49
44.94
48.24
50.26
52.9
54.73
55.22
53.74
50.66
46.46
41.88
41.58
35.88
30.27
28.04
24.97
22.94
21.96
20.9
23.19
26.79
33.4
39.05
42.09
45.55
47.81
52.69
56.17
62.99
63.54
70.28
66.14
56.9
50.22
45.81
46.32
38.18
29.91
27.42
