"price"
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
124.35
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
112.72
