"price"
30.97
25.77
25.78
24.62
25.77
29.1
33.44
34.29
37.3
54.58
40.03
41.62
45.95
55.42
66.4
72.46
75.94
58.37
51.98
44.79
43.69
41.57
33.64
33.03
30.69
26.53
25.54
24.9
24.72
27.95
33.81
34.32
35.67
39.15
45.31
65.15
44.41
49.61
62.27
70.42
78.57
61.85
50.47
44.8
48.83
39.04
36.39
33.98
28.86
26.59
26.64
25.42
25.33
26.8
33.4
34.38
35.23
35.35
40.11
43.64
48.41
57.88
65.37
79.33
85.51
64.57
60.67
49.94
46.11
47.16
35.94
36.96
30.13
25.35
25.72
24.96
24.96
27.13
28.11
28.4
30.27
35.14
35.57
37.67
38.78
45.12
55.11
72.43
81.82
61.21
46.74
41.14
41.46
39.45
36.56
36.43
30.22
24.45
24.7
23.96
23.97
26.04
30.24
31.29
33.68
33.64
35.16
39.89
40.06
48.66
56.71
75.04
78.37
57.82
45.59
40.49
40.2
37.93
36.02
36.0
44.63
29.73
29.15
26.19
25.33
26.16
28.13
28.93
31.05
33.38
33.78
36.29
42.72
53.61
56.55
61.72
70.96
56.77
53.19
42.45
40.74
35.55
35.44
35.83
60.44
31.43
28.83
28.05
25.32
27.4
29.0
29.85
30.14
34.35
36.15
37.37
41.96
47.48
56.98
59.89
69.61
57.69
55.28
50.22
46.55
41.82
35.24
34.47
40.27
28.18
28.34
26.01
26.39
32.3
36.66
34.89
39.37
48.67
77.9
53.08
53.11
51.69
52.81
69.13
80.76
61.15
52.58
46.5
46.19
43.52
36.72
36.48
31.94
28.2
26.35
25.84
26.0
29.38
33.05
34.11
52.01
58.22
52.78
57.92
48.51
50.48
49.91
68.13
78.4
69.56
51.06
50.28
48.36
41.23
37.82
35.78
31.82
25.28
24.35
23.38
23.31
25.5
31.6
31.84
33.84
35.15
39.67
45.72
48.55
51.67
62.56
69.76
87.36
64.16
55.75
48.39
46.94
47.32
39.17
37.34
44.98
28.6
29.94
28.47
28.72
32.27
31.25
34.69
36.86
37.17
44.06
46.16
50.85
52.54
60.31
70.33
83.21
61.89
55.14
51.34
46.78
49.01
40.04
37.31
32.81
31.0
29.69
28.41
28.36
32.57
35.23
35.52
37.32
35.57
36.91
40.07
42.44
44.59
51.51
61.75
74.64
52.1
46.83
43.64
42.89
38.51
37.43
33.38
36.3
32.42
29.81
28.4
26.89
26.71
30.77
29.58
31.52
33.46
35.5
39.67
42.63
