"price"
46.0
39.2
37.1
34.28
34.97
37.1
60.0
67.0
70.0
73.0
67.0
65.0
60.0
55.51
59.5
66.66
71.09
82.0
75.3
75.6
74.0
69.41
67.0
35.0
26.08
21.67
19.16
21.0
29.0
34.7
41.9
60.0
60.0
60.0
61.14
60.0
60.0
62.0
63.78
63.0
72.87
67.07
82.0
76.53
73.0
65.0
41.27
36.0
36.0
36.0
36.0
40.0
67.5
67.64
74.93
75.27
73.781863
73.5
67.402537
67.5
73.05
72.73
78.0
90.0
84.15
83.03
78.7
75.06
72.48
46.0
37.56
36.03
35.0
35.21
43.11
49.25
53.82
52.31
65.09
62.56
60.5
56.53
60.6
62.83
66.97
65.93
80.14
73.64
75.03
74.33
69.96
65.06
33.3
20.7
14.0
11.64
10.21
13.11
19.32
15.0
23.28
37.0
37.0
37.0
37.0
35.6
35.6
37.0
43.0
49.0
40.83
39.54
52.53
53.0
37.0
16.0
15.0
13.8
11.64
10.21
13.11
8.5
18.0
22.03
26.07
29.74
33.4
37.0
35.9
33.28
32.0
30.0
39.0
39.0
35.42
39.0
34.0
37.0
29.5
22.5
15.87
14.93
14.55
21.13
34.4
35.65
35.4
44.76
42.47
45.17
46.86
33.0
33.0
27.93
37.1
40.1
40.1
40.1
42.1
40.1
38.1
13.23
6.11
2.0
2.0
2.0
3.3
17.46
20.74
29.0
31.53
32.2
34.33
37.07
35.3
33.33
32.44
46.87
62.95
49.53
55.0
38.62
37.2
38.67
24.59
15.09
7.92
7.14
7.31
10.64
13.14
16.08
20.69
37.0
37.0
37.0
37.0
37.1
37.0
37.0
37.17
46.2
48.84
45.61
40.93
37.1
37.0
23.35
12.83
11.22
11.0
13.66
20.14
40.0
37.1
37.0
37.0
37.0
37.0
37.0
37.0
37.0
37.0
40.08
45.3
45.01
41.0
39.11
37.0
37.1
21.41
18.11
16.31
13.53
14.42
18.44
37.0
37.1
37.0
37.0
37.0
37.0
43.99
37.0
37.0
37.0
37.0
43.89
41.01
37.0
37.0
37.0
37.0
21.99
14.71
11.78
4.0
3.0
11.83
51.88
32.4
37.88
46.37
48.16
44.0
46.05
45.16
39.6
41.1
67.05
74.0
78.0
62.1
68.0
67.0
47.24
26.0
18.0
16.16
15.64
16.06
20.0
37.0
39.9
41.9
49.27
42.0
49.22
52.42
52.2
52.25
45.78
68.5
74.45
77.39
75.29
70.72
58.67
54.8
28.0
17.46
12.3
13.14
15.9
23.2
37.0
39.43
38.94
51.0
44.0
43.41
42.55
44.0
41.58
41.74
54.69
67.93
65.6
62.82
50.0
45.93
37.1
22.4
18.1
14.93
9.22
8.73
10.01
13.27
16.25
20.9
27.47
29.72
33.9
32.04
28.1
26.8
28.1
30.8
38.38
43.26
41.53
34.95
32.2
30.01
18.53
14.87
10.71
7.63
9.0
16.0
27.48
37.0
37.0
37.1
37.0
37.26
37.6
37.1
37.0
37.0
40.31
50.04
55.07
41.86
43.52
37.1
31.78
18.91
15.0
11.52
9.64
10.57
16.8
40.9
58.72
63.52
73.5
71.53
67.84
64.01
63.0
66.08
68.12
77.03
74.12
73.99
73.67
68.68
64.64
59.77
28.32
19.0
13.66
11.5
14.0
33.27
59.03
67.44
73.99
72.8
67.73
67.19
61.89
61.84
65.05
69.22
73.99
75.99
73.15
71.21
66.4
62.34
57.74
32.58
26.5
23.86
22.88
23.57
35.48
49.42
61.89
66.25
62.61
62.97
63.58
60.0
59.93
60.88
59.53
68.25
74.66
71.01
70.35
66.92
54.49
51.34
24.6
14.31
11.41
11.25
15.64
27.0
45.46
58.39
58.01
56.01
56.01
57.38
54.48
54.0
55.75
56.8
66.2
67.0
67.0
66.0
65.28
55.34
55.0
29.45
26.13
24.0
23.06
22.41
27.5
32.58
41.81
46.94
48.36
48.18
52.28
51.11
51.02
52.12
49.39
56.58
69.12
58.5
62.36
56.07
50.0
47.55
37.0
14.76
11.64
9.87
8.98
20.0
16.52
22.05
38.0
64.87
43.46
44.37
43.0
56.6
56.96
58.89
59.5
71.25
73.13
72.8
66.5
64.79
47.74
32.24
26.33
25.0
22.25
24.06
30.7
40.0
62.28
67.41
61.32
56.0
55.0
53.68
54.47
55.23
56.38
61.95
74.56
74.27
64.0
66.5
61.5
59.59
35.0
32.0
31.6
30.05
30.57
36.0
44.73
63.0
62.65
60.6
61.6
62.45
60.0
60.0
59.21
59.1
65.5
75.614037
74.816681
66.36
61.51
55.18
51.0
32.11
29.73
27.0
25.96
26.0
31.35
39.75
60.95
61.39
60.0
58.57
58.13
54.27
50.93
48.92
49.15
53.72
68.37
65.48
51.6
52.53
42.77
39.45
28.48
25.61
22.95
22.05
22.94
27.75
35.41
62.33
60.62
56.11
54.63
53.98
53.27
51.29
49.0
49.5
59.29
68.89
65.7
58.8
55.5
44.13
40.0
26.1
24.67
21.5
19.0
22.1
25.5
33.59
50.15
49.54
50.84
50.06
50.4
48.1
47.16
46.19
44.09
47.8
54.67
56.14
51.25
41.31
34.86
33.28
29.21
26.65
25.75
25.59
25.39
26.32
26.0
31.37
36.52
39.7
39.31
39.0
41.12
36.5
34.31
34.72
37.0
41.14
41.22
40.0
40.0
34.63
30.64
17.04
9.82
6.0
5.0
5.0
5.0
7.58
11.37
15.0
20.12
24.9
29.97
28.9
22.9
24.9
24.02
28.9
37.4
42.74
41.97
36.99
32.57
33.45
22.0
20.1
17.7
16.0
18.41
23.5
33.0
56.02
56.0
54.33
53.54
55.04
54.26
54.9
52.4
51.2
54.33
61.25
63.82
62.12
58.29
44.35
39.39
35.01
31.94
29.1
26.69
27.0
33.69
46.86
69.95
68.32
67.81
66.16
65.34
61.65
61.0
57.7
56.17
60.66
71.0
72.82
65.26
62.72
52.63
44.27
31.53
29.23
26.32
25.1
25.49
31.67
43.34
59.35
62.1
60.88
60.57
60.5
58.98
56.21
53.12
50.0
54.4
62.96
68.12
61.0
51.19
42.08
36.16
31.25
29.3
27.94
26.8
27.69
31.56
43.75
62.0
63.93
61.75
59.42
60.6
57.82
56.6
53.87
52.0
56.66
64.09
65.99
59.6
53.5
46.3
36.61
31.0
29.31
28.02
28.0
28.54
31.95
41.52
60.6
63.1
64.01
64.6
63.6
60.8
58.15
54.2
50.9
53.64
59.7
65.72
57.8
54.7
42.5
38.91
33.37
31.05
29.86
28.75
28.9
28.88
28.39
32.08
38.31
44.0
40.79
39.4
38.76
36.1
34.29
35.18
38.83
47.88
48.55
43.38
36.0
32.68
30.64
27.4
20.89
17.38
12.47
12.75
14.85
14.16
16.5
20.18
32.0
37.74
40.43
37.98
32.7
32.0
30.38
31.62
39.58
46.43
43.68
38.77
37.0
31.94
21.31
18.5
15.17
12.83
13.77
22.66
36.84
53.5
55.64
54.55
53.69
53.67
52.63
53.64
50.67
50.95
51.99
66.64
71.0
65.74
54.87
47.8
38.63
30.53
29.36
28.26
26.61
27.03
29.43
39.67
58.74
58.65
58.0
56.53
57.16
55.77
55.49
52.0
50.9
58.69
71.0
71.75
67.5
64.5
49.33
39.29
31.44
29.85
28.7
27.6
28.49
29.72
37.98
51.9
55.86
51.27
48.73
45.73
38.5
38.58
41.98
44.91
48.1
57.75
61.14
55.89
53.0
42.49
37.72
32.11
30.45
29.45
28.11
29.29
31.86
41.18
58.7
61.68
60.69
58.25
54.81
51.07
50.43
50.3
52.24
56.78
65.26
68.28
64.25
53.12
42.5
38.74
32.9
30.85
29.97
29.31
30.03
33.0
40.3
59.0
63.6
63.25
60.3
58.0
54.77
53.87
51.0
49.97
52.65
64.0
65.75
64.88
52.17
40.54
35.0
27.75
23.97
20.8
18.74
17.28
15.84
16.39
24.18
31.14
37.0
37.11
37.5
34.7
31.92
30.03
31.87
35.12
43.5
49.13
48.48
41.2
37.1
37.1
27.62
24.06
20.2
17.46
16.05
16.05
17.45
20.54
25.0
32.88
47.1
54.58
46.86
38.59
31.29
31.72
33.71
58.92
67.3
65.72
60.0
61.44
57.21
28.62
26.84
25.0
22.76
23.66
28.2
39.72
60.85
64.26
63.51
61.64
57.39
53.83
50.26
48.7
49.2
49.72
56.59
64.47
59.42
51.24
40.8
35.67
30.83
28.86
28.12
28.0
28.52
31.6
45.82
60.12
61.7
61.39
54.7
53.0
50.06
47.7
47.73
48.3
51.09
60.3
64.01
60.86
52.51
39.2
37.16
29.96
28.3
26.63
25.27
26.0
27.4
37.0
49.64
51.13
49.59
45.26
44.84
42.6
42.48
42.78
45.0
44.73
50.0
52.95
49.12
43.57
37.45
35.5
28.11
24.3
22.0
21.3
22.54
25.37
36.1
49.64
50.4
44.46
43.69
40.6
43.85
42.48
43.3
46.09
46.71
59.28
62.29
54.7
51.41
40.6
37.1
25.24
20.26
18.5
17.4
18.77
22.0
35.5
43.69
45.65
43.56
42.61
40.6
39.61
40.14
39.68
38.68
37.0
47.0
50.15
46.53
46.4
39.88
37.0
20.1
18.35
16.17
15.01
14.01
16.66
16.9
24.35
28.8
33.5
36.0
37.35
35.33
31.15
29.73
30.5
34.16
50.3
56.49
56.87
45.0
37.1
30.6
5.43
1.99
2.06
1.3
1.0
1.0
1.12
5.0
5.0
9.87
11.21
15.0
9.56
5.2
5.84
7.69
14.06
28.48
35.69
36.33
34.0
30.76
29.75
16.53
13.78
11.75
11.3
11.88
24.72
37.0
52.05
52.58
50.72
48.0
45.22
43.0
43.0
45.7
48.97
50.99
57.87
66.0
60.43
55.0
45.55
39.86
29.5
28.62
26.51
25.5
25.0
29.9
39.69
51.0
48.4
46.82
41.79
37.8
34.81
35.37
35.7
39.29
39.35
50.4
54.8
43.09
39.27
31.86
30.12
27.16
25.97
24.73
25.0
25.36
27.59
31.8
49.0
50.2
49.8
45.91
39.85
33.61
32.21
32.89
34.9
39.0
50.6
54.1
46.9
36.15
30.8
